PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
0.0,8.4,8.4,22.1,84.9,189.4,-76.5,0.34,10.9,0.7,0.0,Ville 7605,2022,7,5.66,45.39,Isere,13.902367812788224
0.0,77.7,77.7,22.0,68.5,143.2,9.2,0.24,9.3,2.3,0.0,Ville 7605,2022,8,5.66,45.39,Isere,13.902367812788224
0.0,104.3,104.3,15.3,61.8,76.8,42.5,0.29,9.0,4.6,0.0,Ville 7605,2022,9,5.66,45.39,Isere,13.902367812788224
0.0,95.8,95.8,15.4,37.1,35.5,58.7,0.42,7.3,4.9,0.0,Ville 7605,2022,10,5.66,45.39,Isere,13.902367812788224
0.0,107.6,107.6,8.3,18.7,13.0,88.9,0.73,8.5,16.5,0.0,Ville 7605,2022,11,5.66,45.39,Isere,13.902367812788224
26.0,97.0,123.0,4.5,7.0,7.3,116.0,0.97,21.6,21.5,27.3,Ville 7605,2022,12,5.66,45.39,Isere,13.902367812788224
5.7,35.8,41.5,2.9,9.8,10.9,31.7,0.96,26.0,5.7,6.4,Ville 7605,2023,1,5.66,45.39,Isere,13.902367812788224
0.2,10.2,10.4,4.2,16.5,22.4,-6.1,0.85,18.0,1.1,0.2,Ville 7605,2023,2,5.66,45.39,Isere,13.902367812788224
0.0,95.8,95.8,7.3,36.1,40.3,59.7,0.87,20.2,12.6,0.0,Ville 7605,2023,3,5.66,45.39,Isere,13.902367812788224
0.0,66.8,66.8,8.8,51.7,60.8,15.1,0.87,22.7,7.2,0.0,Ville 7605,2023,4,5.66,45.39,Isere,13.902367812788224
0.0,63.3,63.3,13.7,78.8,88.1,-15.5,0.79,18.6,5.6,0.0,Ville 7605,2023,5,5.66,45.39,Isere,13.902367812788224
0.0,126.2,126.2,19.4,120.6,131.5,5.6,0.67,15.2,10.0,0.0,Ville 7605,2023,6,5.66,45.39,Isere,13.902367812788224
0.0,30.8,30.8,21.2,100.0,143.2,-69.2,0.49,13.3,0.9,0.0,Ville 7605,2023,7,5.66,45.39,Isere,13.902367812788224
0.0,69.5,69.5,21.2,60.9,118.6,8.6,0.33,12.4,2.6,0.0,Ville 7605,2023,8,5.66,45.39,Isere,13.902367812788224
0.0,110.7,110.7,18.8,73.8,101.7,36.9,0.4,9.3,8.1,0.0,Ville 7605,2023,9,5.66,45.39,Isere,13.902367812788224
0.0,210.7,210.7,14.3,47.9,49.4,162.8,0.59,10.3,28.8,0.0,Ville 7605,2023,10,5.66,45.39,Isere,13.902367812788224
0.1,155.3,155.4,6.7,18.5,14.6,136.9,1.02,31.4,24.3,0.1,Ville 7605,2023,11,5.66,45.39,Isere,13.902367812788224
19.0,100.6,119.6,4.9,12.3,10.3,107.3,1.06,119.9,24.7,19.3,Ville 7605,2023,12,5.66,45.39,Isere,13.902367812788224
11.4,63.3,74.7,3.5,10.4,12.1,64.3,0.99,60.6,12.5,11.4,Ville 7605,2024,1,5.66,45.39,Isere,13.902367812788224
0.0,53.6,53.6,6.4,17.9,17.5,35.7,0.92,35.6,6.8,0.0,Ville 7605,2024,2,5.66,45.39,Isere,13.902367812788224
9.9,110.3,120.2,8.4,38.5,40.8,81.7,0.93,38.6,15.2,11.9,Ville 7605,2024,3,5.66,45.39,Isere,13.902367812788224
0.2,77.0,77.2,9.8,60.7,66.5,16.5,0.91,38.1,11.2,0.2,Ville 7605,2024,4,5.66,45.39,Isere,13.902367812788224
0.0,170.3,170.3,13.2,76.6,74.4,93.7,0.97,54.1,24.4,0.0,Ville 7605,2024,5,5.66,45.39,Isere,13.902367812788224
0.0,94.3,94.3,17.4,101.3,105.7,-7.0,0.87,27.9,10.3,0.0,Ville 7605,2024,6,5.66,45.39,Isere,13.902367812788224
0.0,66.8,66.8,20.4,113.9,126.6,-47.1,0.7,16.8,5.5,0.0,Ville 7605,2024,7,5.66,45.39,Isere,13.902367812788224
0.0,53.6,53.6,21.3,85.2,134.5,-31.6,0.48,13.9,2.5,0.0,Ville 7605,2024,8,5.66,45.39,Isere,13.902367812788224
0.0,157.8,157.8,14.0,53.5,52.9,104.3,0.59,12.1,13.6,0.0,Ville 7605,2024,9,5.66,45.39,Isere,13.902367812788224
0.0,159.8,159.8,13.1,34.9,31.0,124.9,0.95,25.0,25.5,0.0,Ville 7605,2024,10,5.66,45.39,Isere,13.902367812788224
0.0,32.6,32.6,7.3,19.3,17.0,13.3,0.86,22.5,3.4,0.0,Ville 7605,2024,11,5.66,45.39,Isere,13.902367812788224
47.3,58.4,105.7,2.5,10.4,9.6,95.3,0.96,49.7,16.3,50.1,Ville 7605,2024,12,5.66,45.39,Isere,13.902367812788224
28.5,55.6,84.1,0.8,7.5,11.2,76.6,0.94,65.5,26.7,43.6,Ville 7693,1960,1,5.75,45.17,Isere,13.42097614112028
15.5,89.8,105.3,5.0,12.3,16.5,93.0,0.93,64.0,17.0,38.0,Ville 7693,1960,2,5.75,45.17,Isere,13.42097614112028
0.0,119.0,119.0,8.0,36.1,37.2,82.9,0.94,91.8,19.1,0.0,Ville 7693,1960,3,5.75,45.17,Isere,13.42097614112028
0.0,28.0,28.0,10.1,53.6,76.5,-25.6,0.71,12.2,1.9,0.0,Ville 7693,1960,4,5.75,45.17,Isere,13.42097614112028
0.0,38.5,38.5,16.1,66.0,103.9,-27.5,0.5,3.1,1.9,0.0,Ville 7693,1960,5,5.75,45.17,Isere,13.42097614112028
0.0,97.0,97.0,18.9,78.9,115.8,18.1,0.41,8.1,6.1,0.0,Ville 7693,1960,6,5.75,45.17,Isere,13.42097614112028
0.0,121.0,121.0,18.2,83.4,98.8,37.6,0.47,6.0,8.6,0.0,Ville 7693,1960,7,5.75,45.17,Isere,13.42097614112028
0.0,137.7,137.7,17.6,84.6,82.4,53.1,0.63,24.3,17.1,0.0,Ville 7693,1960,8,5.75,45.17,Isere,13.42097614112028
0.0,218.1,218.1,14.1,53.2,47.9,164.9,0.77,50.1,32.6,0.0,Ville 7693,1960,9,5.75,45.17,Isere,13.42097614112028
0.0,191.5,191.5,11.3,33.3,26.9,158.2,1.03,146.3,33.9,0.0,Ville 7693,1960,10,5.75,45.17,Isere,13.42097614112028
0.0,141.6,141.6,7.2,14.4,11.3,127.2,0.99,100.9,22.7,0.0,Ville 7693,1960,11,5.75,45.17,Isere,13.42097614112028
32.0,28.6,60.6,1.4,5.7,8.3,54.9,0.91,43.0,7.5,25.6,Ville 7693,1960,12,5.75,45.17,Isere,13.42097614112028
25.4,74.5,99.9,2.0,3.7,7.6,96.2,0.94,67.6,33.0,64.5,Ville 7693,1961,1,5.75,45.17,Isere,13.42097614112028
8.1,80.1,88.2,6.2,20.0,21.3,68.2,0.92,80.3,15.8,24.8,Ville 7693,1961,2,5.75,45.17,Isere,13.42097614112028
0.0,15.2,15.2,7.6,39.1,58.8,-23.9,0.71,11.6,0.9,0.0,Ville 7693,1961,3,5.75,45.17,Isere,13.42097614112028
0.0,105.4,105.4,13.1,45.0,55.7,60.4,0.65,17.6,11.3,0.0,Ville 7693,1961,4,5.75,45.17,Isere,13.42097614112028
0.0,68.1,68.1,13.5,74.2,91.8,-6.1,0.66,11.4,5.3,0.0,Ville 7693,1961,5,5.75,45.17,Isere,13.42097614112028
0.0,64.5,64.5,18.3,86.1,106.7,-21.6,0.61,6.0,4.5,0.0,Ville 7693,1961,6,5.75,45.17,Isere,13.42097614112028
0.0,146.9,146.9,18.6,94.5,110.5,52.4,0.58,20.4,13.4,0.0,Ville 7693,1961,7,5.75,45.17,Isere,13.42097614112028
0.0,51.6,51.6,18.4,78.9,107.4,-27.3,0.52,4.8,3.6,0.0,Ville 7693,1961,8,5.75,45.17,Isere,13.42097614112028
0.0,14.6,14.6,19.3,28.6,79.6,-14.0,0.33,0.4,0.2,0.0,Ville 7693,1961,9,5.75,45.17,Isere,13.42097614112028
0.0,157.1,157.1,11.6,34.2,26.9,122.9,0.52,29.9,17.7,0.0,Ville 7693,1961,10,5.75,45.17,Isere,13.42097614112028
0.1,68.6,68.7,5.1,16.5,12.6,52.2,0.78,24.7,8.6,0.1,Ville 7693,1961,11,5.75,45.17,Isere,13.42097614112028
7.1,141.4,148.5,3.3,10.1,9.1,138.4,0.96,94.8,26.3,8.6,Ville 7693,1961,12,5.75,45.17,Isere,13.42097614112028
2.8,108.5,111.3,3.9,15.2,15.1,96.1,0.96,87.1,18.6,3.0,Ville 7693,1962,1,5.75,45.17,Isere,13.42097614112028
17.5,64.4,81.9,2.0,11.8,15.7,70.1,0.9,42.5,11.6,20.3,Ville 7693,1962,2,5.75,45.17,Isere,13.42097614112028
4.3,88.8,93.1,4.5,33.3,41.7,59.8,0.88,49.6,12.6,5.8,Ville 7693,1962,3,5.75,45.17,Isere,13.42097614112028
0.0,77.0,77.0,10.2,55.5,62.0,21.5,0.89,56.1,11.3,0.0,Ville 7693,1962,4,5.75,45.17,Isere,13.42097614112028
0.0,86.9,86.9,13.0,61.3,73.1,25.6,0.69,11.8,7.5,0.0,Ville 7693,1962,5,5.75,45.17,Isere,13.42097614112028
0.0,25.4,25.4,17.4,77.0,124.5,-51.6,0.57,7.1,2.0,0.0,Ville 7693,1962,6,5.75,45.17,Isere,13.42097614112028
0.0,19.5,19.5,20.2,46.0,140.4,-26.5,0.3,0.8,0.2,0.0,Ville 7693,1962,7,5.75,45.17,Isere,13.42097614112028
0.0,28.2,28.2,21.2,42.4,140.1,-14.2,0.21,0.5,0.8,0.0,Ville 7693,1962,8,5.75,45.17,Isere,13.42097614112028
0.0,58.0,58.0,16.0,36.4,68.0,21.6,0.2,0.5,1.8,0.0,Ville 7693,1962,9,5.75,45.17,Isere,13.42097614112028
0.0,56.5,56.5,11.3,28.7,35.3,27.8,0.26,4.2,3.4,0.0,Ville 7693,1962,10,5.75,45.17,Isere,13.42097614112028
2.8,23.8,26.6,4.2,13.8,14.0,12.8,0.39,3.8,1.9,2.8,Ville 7693,1962,11,5.75,45.17,Isere,13.42097614112028
47.7,146.8,194.5,-1.4,5.6,9.6,188.9,0.66,48.0,34.6,117.4,Ville 7693,1962,12,5.75,45.17,Isere,13.42097614112028
6.3,26.0,32.3,-3.1,3.7,10.0,28.6,0.89,42.3,11.5,21.5,Ville 7693,1963,1,5.75,45.17,Isere,13.42097614112028
36.6,33.9,70.5,-1.1,1.9,13.4,68.6,0.88,6.9,23.6,42.7,Ville 7693,1963,2,5.75,45.17,Isere,13.42097614112028
0.0,153.2,153.2,5.9,22.1,30.2,131.1,1.0,87.4,46.9,23.6,Ville 7693,1963,3,5.75,45.17,Isere,13.42097614112028
0.0,91.4,91.4,10.8,55.7,58.0,35.7,0.93,66.6,12.5,0.0,Ville 7693,1963,4,5.75,45.17,Isere,13.42097614112028
0.0,90.8,90.8,13.2,81.8,93.6,9.0,0.74,13.7,7.3,0.0,Ville 7693,1963,5,5.75,45.17,Isere,13.42097614112028
0.0,108.3,108.3,17.2,83.1,82.9,25.2,0.73,13.7,10.1,0.0,Ville 7693,1963,6,5.75,45.17,Isere,13.42097614112028
0.0,80.0,80.0,20.5,106.9,125.0,-26.9,0.65,7.8,6.1,0.0,Ville 7693,1963,7,5.75,45.17,Isere,13.42097614112028
0.0,157.4,157.4,16.9,78.8,78.5,78.6,0.68,22.1,15.9,0.0,Ville 7693,1963,8,5.75,45.17,Isere,13.42097614112028
0.0,80.3,80.3,15.3,42.8,42.5,37.5,0.82,36.1,11.2,0.0,Ville 7693,1963,9,5.75,45.17,Isere,13.42097614112028
0.0,44.2,44.2,10.6,36.8,42.8,7.4,0.7,10.5,4.0,0.0,Ville 7693,1963,10,5.75,45.17,Isere,13.42097614112028
0.0,130.9,130.9,9.0,21.4,15.4,109.5,0.84,46.1,17.4,0.0,Ville 7693,1963,11,5.75,45.17,Isere,13.42097614112028
6.1,12.1,18.2,-0.9,4.3,7.9,13.9,0.85,27.8,2.3,2.9,Ville 7693,1963,12,5.75,45.17,Isere,13.42097614112028
0.3,3.8,4.1,-1.3,5.3,13.7,-1.2,0.78,8.5,0.7,3.1,Ville 7693,1964,1,5.75,45.17,Isere,13.42097614112028
0.0,52.2,52.2,4.9,14.1,18.9,38.1,0.74,12.4,6.5,0.1,Ville 7693,1964,2,5.75,45.17,Isere,13.42097614112028
8.5,157.8,166.3,5.8,26.1,25.7,140.2,0.94,92.4,26.9,8.2,Ville 7693,1964,3,5.75,45.17,Isere,13.42097614112028
0.0,58.7,58.7,11.6,57.4,66.1,1.3,0.84,39.0,6.0,0.0,Ville 7693,1964,4,5.75,45.17,Isere,13.42097614112028
0.0,66.7,66.7,15.7,76.6,92.0,-9.9,0.67,8.7,5.0,0.0,Ville 7693,1964,5,5.75,45.17,Isere,13.42097614112028
0.0,71.6,71.6,18.8,92.1,121.6,-20.5,0.53,3.3,3.7,0.0,Ville 7693,1964,6,5.75,45.17,Isere,13.42097614112028
0.0,44.2,44.2,21.2,75.2,150.7,-31.0,0.35,0.6,1.4,0.0,Ville 7693,1964,7,5.75,45.17,Isere,13.42097614112028
0.0,120.5,120.5,18.9,72.5,103.6,48.0,0.34,9.6,8.3,0.0,Ville 7693,1964,8,5.75,45.17,Isere,13.42097614112028
0.0,56.7,56.7,16.4,56.6,62.4,0.1,0.41,1.5,3.6,0.0,Ville 7693,1964,9,5.75,45.17,Isere,13.42097614112028
0.0,84.8,84.8,9.6,29.8,24.7,55.0,0.55,15.6,8.6,0.0,Ville 7693,1964,10,5.75,45.17,Isere,13.42097614112028
7.6,32.6,40.2,5.9,13.7,14.1,26.5,0.61,6.9,3.6,7.8,Ville 7693,1964,11,5.75,45.17,Isere,13.42097614112028
37.4,4.4,41.8,1.0,4.6,9.1,37.2,0.7,14.6,2.6,20.1,Ville 7693,1964,12,5.75,45.17,Isere,13.42097614112028
33.2,70.1,103.3,1.6,1.4,10.2,101.9,0.8,38.6,41.9,104.1,Ville 7693,1965,1,5.75,45.17,Isere,13.42097614112028
8.9,3.9,12.8,0.2,10.1,21.6,2.7,0.82,22.1,2.2,10.9,Ville 7693,1965,2,5.75,45.17,Isere,13.42097614112028
9.2,103.4,112.6,6.3,30.5,39.7,82.1,0.89,50.2,19.7,13.0,Ville 7693,1965,3,5.75,45.17,Isere,13.42097614112028
2.6,87.3,89.9,9.1,56.1,57.2,33.8,0.84,28.8,9.5,2.6,Ville 7693,1965,4,5.75,45.17,Isere,13.42097614112028
0.0,106.6,106.6,13.8,80.9,87.7,25.7,0.78,23.0,11.1,0.0,Ville 7693,1965,5,5.75,45.17,Isere,13.42097614112028
0.0,61.0,61.0,18.1,77.7,104.2,-16.7,0.71,20.2,6.6,0.0,Ville 7693,1965,6,5.75,45.17,Isere,13.42097614112028
0.0,77.2,77.2,18.9,90.7,112.2,-13.5,0.48,3.4,4.0,0.0,Ville 7693,1965,7,5.75,45.17,Isere,13.42097614112028
0.0,118.0,118.0,18.4,69.7,101.4,48.3,0.44,14.7,10.4,0.0,Ville 7693,1965,8,5.75,45.17,Isere,13.42097614112028
0.0,162.8,162.8,14.4,57.8,51.3,105.0,0.74,30.3,19.5,0.0,Ville 7693,1965,9,5.75,45.17,Isere,13.42097614112028
0.0,24.8,24.8,11.7,31.5,29.1,-6.7,0.74,16.2,2.4,0.0,Ville 7693,1965,10,5.75,45.17,Isere,13.42097614112028
19.8,117.0,136.8,5.8,14.1,11.2,122.7,0.83,52.5,20.6,43.7,Ville 7693,1965,11,5.75,45.17,Isere,13.42097614112028
12.0,197.4,209.4,3.6,9.2,6.8,200.2,1.03,150.0,36.9,33.2,Ville 7693,1965,12,5.75,45.17,Isere,13.42097614112028
16.4,68.1,84.5,0.3,2.9,7.0,81.6,0.97,76.1,28.2,34.8,Ville 7693,1966,1,5.75,45.17,Isere,13.42097614112028
0.0,108.2,108.2,7.3,15.9,15.7,92.3,0.95,66.3,16.1,0.0,Ville 7693,1966,2,5.75,45.17,Isere,13.42097614112028
11.0,53.4,64.4,5.8,43.6,45.7,20.8,0.87,39.4,7.4,12.4,Ville 7693,1966,3,5.75,45.17,Isere,13.42097614112028
0.0,116.9,116.9,11.7,51.8,51.2,65.1,0.88,48.1,16.1,0.0,Ville 7693,1966,4,5.75,45.17,Isere,13.42097614112028
0.0,92.3,92.3,14.8,79.1,94.1,13.2,0.83,43.0,12.3,0.0,Ville 7693,1966,5,5.75,45.17,Isere,13.42097614112028
0.0,74.8,74.8,19.1,88.9,125.7,-14.1,0.55,8.7,5.5,0.0,Ville 7693,1966,6,5.75,45.17,Isere,13.42097614112028
0.0,118.1,118.1,18.4,94.7,112.0,23.4,0.54,13.9,9.7,0.0,Ville 7693,1966,7,5.75,45.17,Isere,13.42097614112028
0.0,66.9,66.9,18.2,66.4,84.3,0.5,0.46,2.8,2.9,0.0,Ville 7693,1966,8,5.75,45.17,Isere,13.42097614112028
0.0,17.1,17.1,17.9,38.3,77.8,-21.2,0.34,0.1,0.5,0.0,Ville 7693,1966,9,5.75,45.17,Isere,13.42097614112028
0.0,115.0,115.0,14.0,27.2,30.4,87.8,0.42,20.4,11.1,0.0,Ville 7693,1966,10,5.75,45.17,Isere,13.42097614112028
7.4,125.2,132.6,4.1,17.3,14.3,115.3,0.78,38.7,18.6,12.7,Ville 7693,1966,11,5.75,45.17,Isere,13.42097614112028
12.0,114.5,126.5,2.2,9.3,8.2,117.2,0.97,89.9,20.8,13.5,Ville 7693,1966,12,5.75,45.17,Isere,13.42097614112028
6.6,45.4,52.0,1.1,3.6,8.4,48.4,0.93,54.1,9.8,7.8,Ville 7693,1967,1,5.75,45.17,Isere,13.42097614112028
6.3,65.4,71.7,4.0,11.5,13.0,60.2,0.87,40.7,10.5,10.0,Ville 7693,1967,2,5.75,45.17,Isere,13.42097614112028
0.0,64.6,64.6,8.6,41.0,41.3,23.6,0.88,39.6,7.4,0.0,Ville 7693,1967,3,5.75,45.17,Isere,13.42097614112028
0.0,26.5,26.5,9.9,50.7,64.5,-24.2,0.72,11.5,1.6,0.0,Ville 7693,1967,4,5.75,45.17,Isere,13.42097614112028
0.0,144.2,144.2,14.4,71.5,75.3,72.7,0.68,16.2,14.6,0.0,Ville 7693,1967,5,5.75,45.17,Isere,13.42097614112028
0.0,81.5,81.5,17.3,96.4,111.6,-14.9,0.75,21.2,8.9,0.0,Ville 7693,1967,6,5.75,45.17,Isere,13.42097614112028
0.0,50.4,50.4,22.5,89.4,141.3,-39.0,0.48,3.9,2.2,0.0,Ville 7693,1967,7,5.75,45.17,Isere,13.42097614112028
0.0,36.2,36.2,20.4,53.0,102.8,-16.8,0.32,0.4,1.0,0.0,Ville 7693,1967,8,5.75,45.17,Isere,13.42097614112028
0.0,85.5,85.5,15.7,42.1,54.1,43.4,0.35,10.1,6.5,0.0,Ville 7693,1967,9,5.75,45.17,Isere,13.42097614112028
0.0,58.8,58.8,13.4,34.3,37.9,24.5,0.4,0.3,3.6,0.0,Ville 7693,1967,10,5.75,45.17,Isere,13.42097614112028
0.1,101.2,101.3,6.7,16.9,12.1,84.4,0.66,28.7,12.7,0.1,Ville 7693,1967,11,5.75,45.17,Isere,13.42097614112028
18.8,41.2,60.0,0.4,3.9,6.1,56.1,0.76,21.6,8.3,23.1,Ville 7693,1967,12,5.75,45.17,Isere,13.42097614112028
74.6,53.8,128.4,0.1,1.0,8.6,127.4,0.93,63.3,20.4,85.4,Ville 7693,1968,1,5.75,45.17,Isere,13.42097614112028
2.9,68.9,71.8,4.7,7.6,11.1,64.2,0.96,84.6,20.4,64.5,Ville 7693,1968,2,5.75,45.17,Isere,13.42097614112028
0.1,29.0,29.1,7.4,36.5,42.5,-7.4,0.81,23.8,2.7,0.1,Ville 7693,1968,3,5.75,45.17,Isere,13.42097614112028
0.0,61.3,61.3,11.3,47.6,62.6,13.7,0.67,9.4,5.0,0.0,Ville 7693,1968,4,5.75,45.17,Isere,13.42097614112028
0.0,109.9,109.9,13.6,73.5,74.2,36.4,0.74,17.5,11.5,0.0,Ville 7693,1968,5,5.75,45.17,Isere,13.42097614112028
0.0,102.8,102.8,17.7,97.6,104.1,5.2,0.72,14.1,10.4,0.0,Ville 7693,1968,6,5.75,45.17,Isere,13.42097614112028
0.0,108.7,108.7,20.0,108.8,128.2,-0.1,0.6,8.0,8.3,0.0,Ville 7693,1968,7,5.75,45.17,Isere,13.42097614112028
0.0,161.8,161.8,17.6,78.2,76.1,83.6,0.71,26.3,18.0,0.0,Ville 7693,1968,8,5.75,45.17,Isere,13.42097614112028
0.0,145.4,145.4,15.0,63.1,54.6,82.3,0.84,39.2,19.3,0.0,Ville 7693,1968,9,5.75,45.17,Isere,13.42097614112028
0.0,43.5,43.5,12.8,37.2,36.3,6.3,0.82,25.3,4.8,0.0,Ville 7693,1968,10,5.75,45.17,Isere,13.42097614112028
22.3,77.7,100.0,5.8,15.1,12.6,84.9,0.91,57.5,15.1,23.0,Ville 7693,1968,11,5.75,45.17,Isere,13.42097614112028
12.5,148.1,160.6,2.3,8.0,8.8,152.6,0.88,85.6,28.6,0.5,Ville 7693,1968,12,5.75,45.17,Isere,13.42097614112028
12.8,68.2,81.0,1.2,1.2,8.6,79.8,0.96,63.0,40.9,68.2,Ville 7693,1969,1,5.75,45.17,Isere,13.42097614112028
16.3,53.1,69.4,0.9,6.0,13.4,63.4,0.91,35.9,25.5,28.9,Ville 7693,1969,2,5.75,45.17,Isere,13.42097614112028
0.0,62.3,62.3,6.7,22.7,22.5,39.6,0.89,45.2,8.2,0.0,Ville 7693,1969,3,5.75,45.17,Isere,13.42097614112028
0.0,80.6,80.6,10.3,50.3,53.3,30.3,0.81,23.9,8.5,0.0,Ville 7693,1969,4,5.75,45.17,Isere,13.42097614112028
0.0,75.7,75.7,15.0,70.2,80.9,5.5,0.78,28.6,7.9,0.0,Ville 7693,1969,5,5.75,45.17,Isere,13.42097614112028
0.0,152.7,152.7,16.1,76.4,76.8,76.3,0.76,33.8,19.8,0.0,Ville 7693,1969,6,5.75,45.17,Isere,13.42097614112028
0.0,91.2,91.2,20.5,106.9,130.1,-15.7,0.71,16.7,7.2,0.0,Ville 7693,1969,7,5.75,45.17,Isere,13.42097614112028
0.0,76.6,76.6,19.2,81.6,94.5,-5.0,0.53,5.0,4.8,0.0,Ville 7693,1969,8,5.75,45.17,Isere,13.42097614112028
0.0,73.8,73.8,16.6,58.5,61.1,15.3,0.56,6.6,5.7,0.0,Ville 7693,1969,9,5.75,45.17,Isere,13.42097614112028
0.0,3.2,3.2,12.0,24.3,42.8,-21.1,0.45,2.0,0.0,0.0,Ville 7693,1969,10,5.75,45.17,Isere,13.42097614112028
3.2,150.5,153.7,6.3,13.3,14.0,140.4,0.65,38.4,20.4,3.2,Ville 7693,1969,11,5.75,45.17,Isere,13.42097614112028
29.6,41.3,70.9,-0.9,1.3,10.0,69.6,0.87,32.8,18.1,44.9,Ville 7693,1969,12,5.75,45.17,Isere,13.42097614112028
0.8,74.0,74.8,2.4,4.0,9.3,70.8,0.89,41.9,35.2,36.7,Ville 7693,1970,1,5.75,45.17,Isere,13.42097614112028
45.5,150.0,195.5,2.9,7.6,11.4,187.9,1.02,132.1,42.4,111.1,Ville 7693,1970,2,5.75,45.17,Isere,13.42097614112028
46.8,89.1,135.9,3.1,9.8,23.7,126.1,0.97,92.6,37.5,77.9,Ville 7693,1970,3,5.75,45.17,Isere,13.42097614112028
17.9,143.6,161.5,8.3,53.0,51.1,108.5,0.98,96.2,24.8,18.4,Ville 7693,1970,4,5.75,45.17,Isere,13.42097614112028
0.0,76.5,76.5,13.6,76.6,84.2,-0.1,0.81,25.5,7.4,0.0,Ville 7693,1970,5,5.75,45.17,Isere,13.42097614112028
0.0,104.2,104.2,19.1,92.5,101.7,11.7,0.66,10.0,8.3,0.0,Ville 7693,1970,6,5.75,45.17,Isere,13.42097614112028
0.0,47.3,47.3,20.3,93.8,129.9,-46.5,0.5,3.4,1.8,0.0,Ville 7693,1970,7,5.75,45.17,Isere,13.42097614112028
0.0,69.0,69.0,19.8,69.6,97.3,-0.6,0.38,2.1,3.2,0.0,Ville 7693,1970,8,5.75,45.17,Isere,13.42097614112028
0.0,64.5,64.5,17.1,54.5,85.6,10.0,0.34,1.0,3.2,0.0,Ville 7693,1970,9,5.75,45.17,Isere,13.42097614112028
0.0,90.5,90.5,10.3,42.1,40.2,48.4,0.52,16.9,9.5,0.0,Ville 7693,1970,10,5.75,45.17,Isere,13.42097614112028
0.0,123.6,123.6,6.9,19.2,17.7,104.4,0.66,31.1,15.8,0.0,Ville 7693,1970,11,5.75,45.17,Isere,13.42097614112028
27.7,26.3,54.0,1.4,9.8,11.2,44.2,0.82,27.6,3.4,0.7,Ville 7693,1970,12,5.75,45.17,Isere,13.42097614112028
14.8,51.9,66.7,-1.1,0.1,9.3,66.6,0.81,23.2,39.2,73.9,Ville 7693,1971,1,5.75,45.17,Isere,13.42097614112028
0.6,42.2,42.8,3.2,19.5,25.3,23.3,0.86,33.4,12.8,10.8,Ville 7693,1971,2,5.75,45.17,Isere,13.42097614112028
39.9,107.9,147.8,2.6,23.8,37.6,124.0,0.9,83.7,25.5,45.4,Ville 7693,1971,3,5.75,45.17,Isere,13.42097614112028
0.0,120.7,120.7,12.1,52.5,64.7,68.2,0.8,34.3,15.9,0.0,Ville 7693,1971,4,5.75,45.17,Isere,13.42097614112028
0.0,78.2,78.2,14.5,71.0,71.1,7.2,0.84,38.5,8.1,0.0,Ville 7693,1971,5,5.75,45.17,Isere,13.42097614112028
0.0,157.6,157.6,16.6,94.8,92.7,62.8,0.85,41.2,19.5,0.0,Ville 7693,1971,6,5.75,45.17,Isere,13.42097614112028
0.0,48.1,48.1,21.5,103.4,141.2,-55.3,0.61,8.3,3.0,0.0,Ville 7693,1971,7,5.75,45.17,Isere,13.42097614112028
0.0,94.9,94.9,21.4,84.5,115.2,10.4,0.42,4.7,5.3,0.0,Ville 7693,1971,8,5.75,45.17,Isere,13.42097614112028
0.0,42.6,42.6,15.7,50.5,73.0,-7.9,0.38,0.4,1.9,0.0,Ville 7693,1971,9,5.75,45.17,Isere,13.42097614112028
0.0,24.6,24.6,11.5,28.3,42.6,-3.7,0.36,0.6,1.3,0.0,Ville 7693,1971,10,5.75,45.17,Isere,13.42097614112028
35.0,128.9,163.9,4.3,13.1,15.8,150.8,0.58,33.6,17.8,44.0,Ville 7693,1971,11,5.75,45.17,Isere,13.42097614112028
0.0,5.9,5.9,2.3,7.8,16.1,-1.9,0.77,22.3,4.0,19.0,Ville 7693,1971,12,5.75,45.17,Isere,13.42097614112028
14.7,49.1,63.8,2.1,5.1,10.1,58.7,0.8,24.3,7.4,20.3,Ville 7693,1972,1,5.75,45.17,Isere,13.42097614112028
17.3,89.1,106.4,4.6,10.2,12.9,96.2,0.94,78.5,21.3,35.0,Ville 7693,1972,2,5.75,45.17,Isere,13.42097614112028
0.0,67.1,67.1,7.3,31.8,38.4,35.3,0.86,50.1,9.9,0.0,Ville 7693,1972,3,5.75,45.17,Isere,13.42097614112028
0.1,81.2,81.3,10.0,51.2,55.3,30.1,0.81,24.6,9.1,0.1,Ville 7693,1972,4,5.75,45.17,Isere,13.42097614112028
0.0,70.0,70.0,13.9,72.9,85.0,-2.9,0.67,8.8,5.2,0.0,Ville 7693,1972,5,5.75,45.17,Isere,13.42097614112028
0.0,102.6,102.6,16.9,82.0,92.2,20.6,0.63,8.7,8.2,0.0,Ville 7693,1972,6,5.75,45.17,Isere,13.42097614112028
0.0,62.6,62.6,19.8,96.2,120.5,-33.6,0.51,3.5,3.5,0.0,Ville 7693,1972,7,5.75,45.17,Isere,13.42097614112028
